ds;values
27.09.2010 00:00;28299
28.09.2010 00:00;23394
29.09.2010 00:00;22339
30.09.2010 00:00;21519
01.10.2010 00:00;19659
02.10.2010 00:00;21013
03.10.2010 00:00;23092
04.10.2010 00:00;33684
05.10.2010 00:00;25082
06.10.2010 00:00;23129
07.10.2010 00:00;24223
08.10.2010 00:00;21783
09.10.2010 00:00;18110
10.10.2010 00:00;19467
11.10.2010 00:00;26677
12.10.2010 00:00;28394
13.10.2010 00:00;23912
14.10.2010 00:00;22255
15.10.2010 00:00;22419
16.10.2010 00:00;18684
17.10.2010 00:00;25369
18.10.2010 00:00;36211
19.10.2010 00:00;29204
20.10.2010 00:00;25389
21.10.2010 00:00;25644
22.10.2010 00:00;25051
23.10.2010 00:00;22820
24.10.2010 00:00;32791
25.10.2010 00:00;41348
26.10.2010 00:00;29501
27.10.2010 00:00;30714
28.10.2010 00:00;56979
29.10.2010 00:00;76754
30.10.2010 00:00;58759
31.10.2010 00:00;108459
01.11.2010 00:00;101333
02.11.2010 00:00;48414
03.11.2010 00:00;36884
04.11.2010 00:00;38522
05.11.2010 00:00;44734
06.11.2010 00:00;59244
07.11.2010 00:00;193885
08.11.2010 00:00;60785
09.11.2010 00:00;33961
10.11.2010 00:00;22983
11.11.2010 00:00;16929
12.11.2010 00:00;14107
13.11.2010 00:00;11087
14.11.2010 00:00;9659
15.11.2010 00:00;11589
16.11.2010 00:00;11596
17.11.2010 00:00;11123
18.11.2010 00:00;10717
19.11.2010 00:00;10223
20.11.2010 00:00;7611
21.11.2010 00:00;7973
22.11.2010 00:00;9579
23.11.2010 00:00;9860
24.11.2010 00:00;9300
25.11.2010 00:00;8545
26.11.2010 00:00;8678
27.11.2010 00:00;7080
28.11.2010 00:00;6654
29.11.2010 00:00;9221
30.11.2010 00:00;4585
01.12.2010 00:00;8744
02.12.2010 00:00;6020
03.12.2010 00:00;8351
04.12.2010 00:00;6443
05.12.2010 00:00;6399
06.12.2010 00:00;7737
07.12.2010 00:00;8144
08.12.2010 00:00;8063
09.12.2010 00:00;8051
10.12.2010 00:00;7611
11.12.2010 00:00;5938
12.12.2010 00:00;6055
13.12.2010 00:00;7376
14.12.2010 00:00;7959
15.12.2010 00:00;7823
16.12.2010 00:00;6804
17.12.2010 00:00;6657
18.12.2010 00:00;5436
19.12.2010 00:00;5323
20.12.2010 00:00;7246
21.12.2010 00:00;7983
22.12.2010 00:00;7314
23.12.2010 00:00;6577
24.12.2010 00:00;5454
25.12.2010 00:00;4142
26.12.2010 00:00;2439
27.12.2010 00:00;3175
28.12.2010 00:00;3280
29.12.2010 00:00;3341
30.12.2010 00:00;3233
31.12.2010 00:00;2884
01.01.2011 00:00;3217
02.01.2011 00:00;3255
03.01.2011 00:00;4589
04.01.2011 00:00;4629
05.01.2011 00:00;4625
06.01.2011 00:00;4676
07.01.2011 00:00;4079
08.01.2011 00:00;2790
09.01.2011 00:00;2998
10.01.2011 00:00;6428
11.01.2011 00:00;7481
12.01.2011 00:00;8228
13.01.2011 00:00;8404
14.01.2011 00:00;7312
15.01.2011 00:00;5808
16.01.2011 00:00;5775
17.01.2011 00:00;7798
18.01.2011 00:00;8322
19.01.2011 00:00;8586
20.01.2011 00:00;8656
21.01.2011 00:00;8056
22.01.2011 00:00;6433
23.01.2011 00:00;6635
24.01.2011 00:00;9385
25.01.2011 00:00;8839
26.01.2011 00:00;8579
27.01.2011 00:00;8176
28.01.2011 00:00;7839
29.01.2011 00:00;6409
30.01.2011 00:00;6263
31.01.2011 00:00;8612
01.02.2011 00:00;8475
02.02.2011 00:00;8539
03.02.2011 00:00;7559
04.02.2011 00:00;7309
05.02.2011 00:00;5562
06.02.2011 00:00;6754
07.02.2011 00:00;8851
08.02.2011 00:00;10412
09.02.2011 00:00;10119
10.02.2011 00:00;9407
11.02.2011 00:00;8845
12.02.2011 00:00;6917
13.02.2011 00:00;8173
14.02.2011 00:00;11225
15.02.2011 00:00;10100
16.02.2011 00:00;9711
17.02.2011 00:00;9032
18.02.2011 00:00;8383
19.02.2011 00:00;6573
20.02.2011 00:00;7268
21.02.2011 00:00;10944
22.02.2011 00:00;11167
23.02.2011 00:00;10400
24.02.2011 00:00;10530
25.02.2011 00:00;9118
26.02.2011 00:00;7260
27.02.2011 00:00;9169
28.02.2011 00:00;15830
01.03.2011 00:00;17599
02.03.2011 00:00;16644
03.03.2011 00:00;15520
04.03.2011 00:00;12351
05.03.2011 00:00;12412
06.03.2011 00:00;17909
07.03.2011 00:00;29390
08.03.2011 00:00;26583
09.03.2011 00:00;27056
10.03.2011 00:00;26904
11.03.2011 00:00;35778
12.03.2011 00:00;58357
13.03.2011 00:00;185600
14.03.2011 00:00;62817
15.03.2011 00:00;28867
16.03.2011 00:00;16673
17.03.2011 00:00;11461
18.03.2011 00:00;8747
19.03.2011 00:00;6587
20.03.2011 00:00;7851
21.03.2011 00:00;10454
22.03.2011 00:00;9289
23.03.2011 00:00;9119
24.03.2011 00:00;8142
25.03.2011 00:00;10948
26.03.2011 00:00;20025
27.03.2011 00:00;32763
28.03.2011 00:00;16846
29.03.2011 00:00;9439
30.03.2011 00:00;6833
31.03.2011 00:00;7104
01.04.2011 00:00;5985
02.04.2011 00:00;7852
03.04.2011 00:00;5810
04.04.2011 00:00;6028
05.04.2011 00:00;5030
06.04.2011 00:00;4341
07.04.2011 00:00;3981
08.04.2011 00:00;3160
09.04.2011 00:00;2183
10.04.2011 00:00;2307
11.04.2011 00:00;3569
12.04.2011 00:00;3628
13.04.2011 00:00;3381
14.04.2011 00:00;3057
15.04.2011 00:00;2863
16.04.2011 00:00;2048
17.04.2011 00:00;2017
18.04.2011 00:00;3106
19.04.2011 00:00;3147
20.04.2011 00:00;3006
21.04.2011 00:00;2800
22.04.2011 00:00;2315
23.04.2011 00:00;1629
24.04.2011 00:00;1913
25.04.2011 00:00;2707
26.04.2011 00:00;3261
27.04.2011 00:00;2975
28.04.2011 00:00;3834
29.04.2011 00:00;2996
30.04.2011 00:00;1911
01.05.2011 00:00;2025
02.05.2011 00:00;2940
03.05.2011 00:00;2846
04.05.2011 00:00;2780
05.05.2011 00:00;2673
06.05.2011 00:00;2337
07.05.2011 00:00;1685
08.05.2011 00:00;1717
09.05.2011 00:00;2853
10.05.2011 00:00;3054
11.05.2011 00:00;2787
12.05.2011 00:00;2529
13.05.2011 00:00;2404
14.05.2011 00:00;1464
15.05.2011 00:00;1818
16.05.2011 00:00;2541
17.05.2011 00:00;2701
18.05.2011 00:00;2622
19.05.2011 00:00;2611
20.05.2011 00:00;2644
21.05.2011 00:00;2459
22.05.2011 00:00;1976
23.05.2011 00:00;2810
24.05.2011 00:00;2767
25.05.2011 00:00;2740
26.05.2011 00:00;2558
27.05.2011 00:00;2317
28.05.2011 00:00;2232
29.05.2011 00:00;1789
30.05.2011 00:00;2271
31.05.2011 00:00;5312
01.06.2011 00:00;5606
02.06.2011 00:00;3203
03.06.2011 00:00;2429
04.06.2011 00:00;2686
05.06.2011 00:00;4276
06.06.2011 00:00;3868
07.06.2011 00:00;3381
08.06.2011 00:00;2862
09.06.2011 00:00;2441
10.06.2011 00:00;2260
11.06.2011 00:00;1535
12.06.2011 00:00;1664
13.06.2011 00:00;2838
14.06.2011 00:00;2066
15.06.2011 00:00;2889
16.06.2011 00:00;2494
17.06.2011 00:00;2327
18.06.2011 00:00;1623
19.06.2011 00:00;1812
20.06.2011 00:00;2951
21.06.2011 00:00;3695
22.06.2011 00:00;3065
23.06.2011 00:00;2668
24.06.2011 00:00;2085
25.06.2011 00:00;1769
26.06.2011 00:00;1822
27.06.2011 00:00;2816
28.06.2011 00:00;2561
29.06.2011 00:00;2589
30.06.2011 00:00;2651
01.07.2011 00:00;2349
02.07.2011 00:00;1695
03.07.2011 00:00;1819
04.07.2011 00:00;1998
05.07.2011 00:00;2577
06.07.2011 00:00;2536
07.07.2011 00:00;2673
08.07.2011 00:00;2448
09.07.2011 00:00;1487
10.07.2011 00:00;1862
11.07.2011 00:00;2473
12.07.2011 00:00;2686
13.07.2011 00:00;2448
14.07.2011 00:00;2498
15.07.2011 00:00;2277
16.07.2011 00:00;1703
17.07.2011 00:00;1690
18.07.2011 00:00;2830
19.07.2011 00:00;2735
20.07.2011 00:00;2855
21.07.2011 00:00;2748
22.07.2011 00:00;2282
23.07.2011 00:00;1883
24.07.2011 00:00;1689
25.07.2011 00:00;2743
26.07.2011 00:00;2686
27.07.2011 00:00;2894
28.07.2011 00:00;2586
29.07.2011 00:00;2551
30.07.2011 00:00;1889
31.07.2011 00:00;2151
01.08.2011 00:00;2906
02.08.2011 00:00;2743
03.08.2011 00:00;2828
04.08.2011 00:00;2908
05.08.2011 00:00;2468
06.08.2011 00:00;1827
07.08.2011 00:00;2197
08.08.2011 00:00;3043
09.08.2011 00:00;3046
10.08.2011 00:00;3447
11.08.2011 00:00;3027
12.08.2011 00:00;2842
13.08.2011 00:00;2055
14.08.2011 00:00;2071
15.08.2011 00:00;2955
16.08.2011 00:00;3006
17.08.2011 00:00;2951
18.08.2011 00:00;2655
19.08.2011 00:00;2960
20.08.2011 00:00;2287
21.08.2011 00:00;2423
22.08.2011 00:00;3602
23.08.2011 00:00;3406
24.08.2011 00:00;3428
25.08.2011 00:00;3230
26.08.2011 00:00;2957
27.08.2011 00:00;2093
28.08.2011 00:00;2726
29.08.2011 00:00;3930
30.08.2011 00:00;3786
31.08.2011 00:00;3924
01.09.2011 00:00;3854
02.09.2011 00:00;3585
03.09.2011 00:00;2509
04.09.2011 00:00;3030
05.09.2011 00:00;3923
06.09.2011 00:00;5506
07.09.2011 00:00;4680
08.09.2011 00:00;4374
09.09.2011 00:00;4543
10.09.2011 00:00;3256
11.09.2011 00:00;3774
12.09.2011 00:00;5500
13.09.2011 00:00;4822
14.09.2011 00:00;4582
15.09.2011 00:00;4991
16.09.2011 00:00;5071
17.09.2011 00:00;3914
18.09.2011 00:00;5002
19.09.2011 00:00;7491
20.09.2011 00:00;6821
21.09.2011 00:00;6315
22.09.2011 00:00;7071
23.09.2011 00:00;8034
24.09.2011 00:00;7169
25.09.2011 00:00;8618
26.09.2011 00:00;10383
27.09.2011 00:00;7338
28.09.2011 00:00;8016
29.09.2011 00:00;9011
30.09.2011 00:00;9417
01.10.2011 00:00;13342
02.10.2011 00:00;14003
03.10.2011 00:00;14654
04.10.2011 00:00;13112
05.10.2011 00:00;11568
06.10.2011 00:00;10622
07.10.2011 00:00;10392
08.10.2011 00:00;6143
09.10.2011 00:00;10998
10.10.2011 00:00;15655
11.10.2011 00:00;14248
12.10.2011 00:00;12741
13.10.2011 00:00;11299
14.10.2011 00:00;11748
15.10.2011 00:00;8889
16.10.2011 00:00;13394
17.10.2011 00:00;19576
18.10.2011 00:00;13614
19.10.2011 00:00;12751
20.10.2011 00:00;12999
21.10.2011 00:00;13325
22.10.2011 00:00;10136
23.10.2011 00:00;15126
24.10.2011 00:00;19854
25.10.2011 00:00;17281
26.10.2011 00:00;20934
27.10.2011 00:00;21885
28.10.2011 00:00;30769
29.10.2011 00:00;46540
30.10.2011 00:00;92070
31.10.2011 00:00;60851
01.11.2011 00:00;25843
02.11.2011 00:00;17590
03.11.2011 00:00;27757
04.11.2011 00:00;30795
05.11.2011 00:00;37089
06.11.2011 00:00;124628
07.11.2011 00:00;47462
08.11.2011 00:00;31232
09.11.2011 00:00;16862
10.11.2011 00:00;12680
11.11.2011 00:00;8890
12.11.2011 00:00;5803
13.11.2011 00:00;5459
14.11.2011 00:00;7551
15.11.2011 00:00;6743
16.11.2011 00:00;5992
17.11.2011 00:00;5186
18.11.2011 00:00;4549
19.11.2011 00:00;3122
20.11.2011 00:00;3386
21.11.2011 00:00;4713
22.11.2011 00:00;4702
23.11.2011 00:00;4110
24.11.2011 00:00;3497
25.11.2011 00:00;3447
26.11.2011 00:00;2724
27.11.2011 00:00;2817
28.11.2011 00:00;3812
29.11.2011 00:00;3857
30.11.2011 00:00;3617
01.12.2011 00:00;3638
02.12.2011 00:00;2964
03.12.2011 00:00;2173
04.12.2011 00:00;2264
05.12.2011 00:00;3338
06.12.2011 00:00;3212
07.12.2011 00:00;3089
08.12.2011 00:00;2684
09.12.2011 00:00;2696
10.12.2011 00:00;2047
11.12.2011 00:00;1899
12.12.2011 00:00;2980
13.12.2011 00:00;2817
14.12.2011 00:00;2817
15.12.2011 00:00;2549
16.12.2011 00:00;2295
17.12.2011 00:00;1615
18.12.2011 00:00;1794
19.12.2011 00:00;3109
20.12.2011 00:00;2812
21.12.2011 00:00;2806
22.12.2011 00:00;2787
23.12.2011 00:00;116
24.12.2011 00:00;0
25.12.2011 00:00;0
26.12.2011 00:00;854
27.12.2011 00:00;2257
28.12.2011 00:00;2520
29.12.2011 00:00;2629
30.12.2011 00:00;2796
31.12.2011 00:00;2444
01.01.2012 00:00;2763
02.01.2012 00:00;2851
03.01.2012 00:00;3388
04.01.2012 00:00;3396
05.01.2012 00:00;3552
06.01.2012 00:00;3639
07.01.2012 00:00;2127
08.01.2012 00:00;2375
09.01.2012 00:00;3507
10.01.2012 00:00;3479
11.01.2012 00:00;3230
12.01.2012 00:00;3302
13.01.2012 00:00;2900
14.01.2012 00:00;1953
15.01.2012 00:00;2344
16.01.2012 00:00;3085
17.01.2012 00:00;3454
18.01.2012 00:00;3209
19.01.2012 00:00;3325
20.01.2012 00:00;2782
21.01.2012 00:00;2080
22.01.2012 00:00;2215
23.01.2012 00:00;3405
24.01.2012 00:00;3535
25.01.2012 00:00;3143
26.01.2012 00:00;3195
27.01.2012 00:00;2710
28.01.2012 00:00;2133
29.01.2012 00:00;2517
30.01.2012 00:00;3858
31.01.2012 00:00;3953
01.02.2012 00:00;3942
02.02.2012 00:00;3868
03.02.2012 00:00;3483
04.02.2012 00:00;2445
05.02.2012 00:00;2599
06.02.2012 00:00;4185
07.02.2012 00:00;4269
08.02.2012 00:00;3899
09.02.2012 00:00;4668
10.02.2012 00:00;3519
11.02.2012 00:00;2530
12.02.2012 00:00;3217
13.02.2012 00:00;4573
14.02.2012 00:00;4291
15.02.2012 00:00;4477
16.02.2012 00:00;4489
17.02.2012 00:00;3666
18.02.2012 00:00;3724
19.02.2012 00:00;3553
20.02.2012 00:00;5558
21.02.2012 00:00;6260
22.02.2012 00:00;5975
23.02.2012 00:00;6223
24.02.2012 00:00;5350
25.02.2012 00:00;3543
26.02.2012 00:00;5475
27.02.2012 00:00;8747
28.02.2012 00:00;7300
29.02.2012 00:00;8035
01.03.2012 00:00;9062
02.03.2012 00:00;7812
03.03.2012 00:00;6706
04.03.2012 00:00;11016
05.03.2012 00:00;17620
06.03.2012 00:00;19696
07.03.2012 00:00;21918
08.03.2012 00:00;20917
09.03.2012 00:00;25426
10.03.2012 00:00;51778
11.03.2012 00:00;138678
12.03.2012 00:00;61121
13.03.2012 00:00;25926
14.03.2012 00:00;13621
15.03.2012 00:00;8850
16.03.2012 00:00;7754
17.03.2012 00:00;5094
18.03.2012 00:00;5659
19.03.2012 00:00;9490
20.03.2012 00:00;10085
21.03.2012 00:00;8509
22.03.2012 00:00;7668
23.03.2012 00:00;9331
24.03.2012 00:00;15138
25.03.2012 00:00;24589
26.03.2012 00:00;14816
27.03.2012 00:00;8255
28.03.2012 00:00;6219
29.03.2012 00:00;5604
30.03.2012 00:00;4842
31.03.2012 00:00;6840
01.04.2012 00:00;4911
02.04.2012 00:00;4873
03.04.2012 00:00;4441
04.04.2012 00:00;3902
05.04.2012 00:00;3792
06.04.2012 00:00;1885
07.04.2012 00:00;1689
08.04.2012 00:00;2099
09.04.2012 00:00;2196
10.04.2012 00:00;3344
11.04.2012 00:00;3048
12.04.2012 00:00;2833
13.04.2012 00:00;2512
14.04.2012 00:00;1958
15.04.2012 00:00;2268
16.04.2012 00:00;2876
17.04.2012 00:00;2898
18.04.2012 00:00;2994
19.04.2012 00:00;2681
20.04.2012 00:00;2753
21.04.2012 00:00;1835
22.04.2012 00:00;2469
23.04.2012 00:00;2781
24.04.2012 00:00;2795
25.04.2012 00:00;2627
26.04.2012 00:00;2716
27.04.2012 00:00;2342
28.04.2012 00:00;1701
29.04.2012 00:00;1943
30.04.2012 00:00;3173
01.05.2012 00:00;2479
02.05.2012 00:00;2614
03.05.2012 00:00;2649
04.05.2012 00:00;2427
05.05.2012 00:00;1754
06.05.2012 00:00;2028
07.05.2012 00:00;2337
08.05.2012 00:00;2897
09.05.2012 00:00;2706
10.05.2012 00:00;2503
11.05.2012 00:00;2336
12.05.2012 00:00;1695
13.05.2012 00:00;1862
14.05.2012 00:00;2796
15.05.2012 00:00;2665
16.05.2012 00:00;2732
17.05.2012 00:00;2557
18.05.2012 00:00;2358
19.05.2012 00:00;1791
20.05.2012 00:00;2001
21.05.2012 00:00;2704
22.05.2012 00:00;2792
23.05.2012 00:00;2561
24.05.2012 00:00;2753
25.05.2012 00:00;3006
26.05.2012 00:00;2034
27.05.2012 00:00;1991
28.05.2012 00:00;2573
29.05.2012 00:00;2895
30.05.2012 00:00;2752
31.05.2012 00:00;2849
01.06.2012 00:00;2434
02.06.2012 00:00;1820
03.06.2012 00:00;2143
04.06.2012 00:00;2916
05.06.2012 00:00;2828
06.06.2012 00:00;3039
07.06.2012 00:00;2691
08.06.2012 00:00;2544
09.06.2012 00:00;1889
10.06.2012 00:00;1942
11.06.2012 00:00;2952
12.06.2012 00:00;2727
13.06.2012 00:00;2823
14.06.2012 00:00;2696
15.06.2012 00:00;2281
16.06.2012 00:00;1821
17.06.2012 00:00;1952
18.06.2012 00:00;2979
19.06.2012 00:00;2945
20.06.2012 00:00;3054
21.06.2012 00:00;3020
22.06.2012 00:00;2445
23.06.2012 00:00;1851
24.06.2012 00:00;2010
25.06.2012 00:00;3092
26.06.2012 00:00;3107
27.06.2012 00:00;3186
28.06.2012 00:00;3196
29.06.2012 00:00;2757
30.06.2012 00:00;2353
01.07.2012 00:00;2407
02.07.2012 00:00;3391
03.07.2012 00:00;2791
04.07.2012 00:00;2419
05.07.2012 00:00;2469
06.07.2012 00:00;2479
07.07.2012 00:00;2033
08.07.2012 00:00;2020
09.07.2012 00:00;2691
10.07.2012 00:00;3135
11.07.2012 00:00;3142
12.07.2012 00:00;3767
13.07.2012 00:00;2536
14.07.2012 00:00;1792
15.07.2012 00:00;1940
16.07.2012 00:00;2383
17.07.2012 00:00;2749
18.07.2012 00:00;2951
19.07.2012 00:00;2780
20.07.2012 00:00;2450
21.07.2012 00:00;1943
22.07.2012 00:00;1964
23.07.2012 00:00;2721
24.07.2012 00:00;2733
25.07.2012 00:00;2704
26.07.2012 00:00;2725
27.07.2012 00:00;3322
28.07.2012 00:00;2090
29.07.2012 00:00;2167
30.07.2012 00:00;2765
31.07.2012 00:00;2986
01.08.2012 00:00;2872
02.08.2012 00:00;2667
03.08.2012 00:00;2306
04.08.2012 00:00;1918
05.08.2012 00:00;2095
06.08.2012 00:00;2492
07.08.2012 00:00;2881
08.08.2012 00:00;3072
09.08.2012 00:00;3032
10.08.2012 00:00;2764
11.08.2012 00:00;2092
12.08.2012 00:00;2315
13.08.2012 00:00;3243
14.08.2012 00:00;3222
15.08.2012 00:00;3190
16.08.2012 00:00;3004
17.08.2012 00:00;2839
18.08.2012 00:00;2180
19.08.2012 00:00;2475
20.08.2012 00:00;3512
21.08.2012 00:00;3321
22.08.2012 00:00;3508
23.08.2012 00:00;3642
24.08.2012 00:00;3140
25.08.2012 00:00;2314
26.08.2012 00:00;3119
27.08.2012 00:00;3950
28.08.2012 00:00;3906
29.08.2012 00:00;3914
30.08.2012 00:00;3676
31.08.2012 00:00;3504
01.09.2012 00:00;2830
02.09.2012 00:00;3201
03.09.2012 00:00;4207
04.09.2012 00:00;5438
05.09.2012 00:00;4727
06.09.2012 00:00;4429
07.09.2012 00:00;4088
08.09.2012 00:00;3034
09.09.2012 00:00;4044
10.09.2012 00:00;6106
11.09.2012 00:00;5798
12.09.2012 00:00;5822
13.09.2012 00:00;5800
14.09.2012 00:00;5002
15.09.2012 00:00;3669
16.09.2012 00:00;4648
17.09.2012 00:00;7204
18.09.2012 00:00;6641
19.09.2012 00:00;6585
20.09.2012 00:00;6869
21.09.2012 00:00;7025
22.09.2012 00:00;7067
23.09.2012 00:00;8120
24.09.2012 00:00;10638
25.09.2012 00:00;7954
26.09.2012 00:00;8254
27.09.2012 00:00;7925
28.09.2012 00:00;7293
29.09.2012 00:00;7003
30.09.2012 00:00;9469
01.10.2012 00:00;14211
02.10.2012 00:00;12877
03.10.2012 00:00;11672
04.10.2012 00:00;8937
05.10.2012 00:00;8527
06.10.2012 00:00;10165
07.10.2012 00:00;14354
08.10.2012 00:00;15389
09.10.2012 00:00;14010
10.10.2012 00:00;11636
11.10.2012 00:00;10520
12.10.2012 00:00;9631
13.10.2012 00:00;7240
14.10.2012 00:00;16924
15.10.2012 00:00;18472
16.10.2012 00:00;12816
17.10.2012 00:00;10992
18.10.2012 00:00;11461
19.10.2012 00:00;12147
20.10.2012 00:00;9581
21.10.2012 00:00;18665
22.10.2012 00:00;21172
23.10.2012 00:00;15606
24.10.2012 00:00;13411
25.10.2012 00:00;15794
26.10.2012 00:00;18544
27.10.2012 00:00;34733
28.10.2012 00:00;54359
29.10.2012 00:00;37517
30.10.2012 00:00;22280
31.10.2012 00:00;19348
01.11.2012 00:00;23414
02.11.2012 00:00;28615
03.11.2012 00:00;26747
04.11.2012 00:00;91241
05.11.2012 00:00;20473
06.11.2012 00:00;24348
07.11.2012 00:00;16284
08.11.2012 00:00;12307
09.11.2012 00:00;9350
10.11.2012 00:00;7237
11.11.2012 00:00;6798
12.11.2012 00:00;7717
13.11.2012 00:00;6936
14.11.2012 00:00;6204
15.11.2012 00:00;5745
16.11.2012 00:00;5424
17.11.2012 00:00;3797
18.11.2012 00:00;4302
19.11.2012 00:00;5604
20.11.2012 00:00;5184
21.11.2012 00:00;4815
22.11.2012 00:00;4383
23.11.2012 00:00;4293
24.11.2012 00:00;3533
25.11.2012 00:00;3431
26.11.2012 00:00;4436
27.11.2012 00:00;4492
28.11.2012 00:00;4381
29.11.2012 00:00;4483
30.11.2012 00:00;4019
01.12.2012 00:00;2983
02.12.2012 00:00;3244
03.12.2012 00:00;4272
04.12.2012 00:00;4523
05.12.2012 00:00;4751
06.12.2012 00:00;5103
07.12.2012 00:00;4083
08.12.2012 00:00;2803
09.12.2012 00:00;3108
10.12.2012 00:00;4361
11.12.2012 00:00;3533
12.12.2012 00:00;3542
13.12.2012 00:00;3050
14.12.2012 00:00;3517
15.12.2012 00:00;2649
16.12.2012 00:00;2666
17.12.2012 00:00;3794
18.12.2012 00:00;3920
19.12.2012 00:00;4094
20.12.2012 00:00;4376
21.12.2012 00:00;5032
22.12.2012 00:00;2931
23.12.2012 00:00;2861
24.12.2012 00:00;2903
25.12.2012 00:00;3422
26.12.2012 00:00;3500
27.12.2012 00:00;3216
28.12.2012 00:00;3245
29.12.2012 00:00;2841
30.12.2012 00:00;2849
31.12.2012 00:00;3510
01.01.2013 00:00;6558
02.01.2013 00:00;4824
03.01.2013 00:00;4504
04.01.2013 00:00;4273
05.01.2013 00:00;2988
06.01.2013 00:00;3847
07.01.2013 00:00;5266
08.01.2013 00:00;4305
09.01.2013 00:00;4484
10.01.2013 00:00;3948
11.01.2013 00:00;3240
12.01.2013 00:00;2795
13.01.2013 00:00;2987
14.01.2013 00:00;3911
15.01.2013 00:00;4161
16.01.2013 00:00;4207
17.01.2013 00:00;4164
18.01.2013 00:00;3937
19.01.2013 00:00;2871
20.01.2013 00:00;2870
21.01.2013 00:00;4011
22.01.2013 00:00;4011
23.01.2013 00:00;4646
24.01.2013 00:00;4559
25.01.2013 00:00;3867
26.01.2013 00:00;2829
27.01.2013 00:00;3317
28.01.2013 00:00;4734
29.01.2013 00:00;4589
30.01.2013 00:00;4126
31.01.2013 00:00;4199
01.02.2013 00:00;4347
02.02.2013 00:00;3146
03.02.2013 00:00;3431
04.02.2013 00:00;4918
05.02.2013 00:00;5131
06.02.2013 00:00;5191
07.02.2013 00:00;4848
08.02.2013 00:00;4473
09.02.2013 00:00;3463
10.02.2013 00:00;4028
11.02.2013 00:00;5709
12.02.2013 00:00;6225
13.02.2013 00:00;5750
14.02.2013 00:00;5447
15.02.2013 00:00;5343
16.02.2013 00:00;4007
17.02.2013 00:00;4783
18.02.2013 00:00;7401
19.02.2013 00:00;7791
20.02.2013 00:00;7370
21.02.2013 00:00;7857
22.02.2013 00:00;6559
23.02.2013 00:00;4650
24.02.2013 00:00;6557
25.02.2013 00:00;10748
26.02.2013 00:00;10501
27.02.2013 00:00;11105
28.02.2013 00:00;11259
01.03.2013 00:00;13424
02.03.2013 00:00;11164
03.03.2013 00:00;17387
04.03.2013 00:00;26528
05.03.2013 00:00;23144
06.03.2013 00:00;24714
07.03.2013 00:00;26956
08.03.2013 00:00;40059
09.03.2013 00:00;53563
10.03.2013 00:00;170451
11.03.2013 00:00;95005
12.03.2013 00:00;31284
13.03.2013 00:00;19946
14.03.2013 00:00;13518
15.03.2013 00:00;9099
16.03.2013 00:00;6936
17.03.2013 00:00;5743
18.03.2013 00:00;9227
19.03.2013 00:00;8303
20.03.2013 00:00;8077
21.03.2013 00:00;7169
22.03.2013 00:00;6863
23.03.2013 00:00;5365
24.03.2013 00:00;6098
25.03.2013 00:00;7223
26.03.2013 00:00;6971
27.03.2013 00:00;7612
28.03.2013 00:00;8145
29.03.2013 00:00;7120
30.03.2013 00:00;14051
31.03.2013 00:00;18361
01.04.2013 00:00;9922
02.04.2013 00:00;9256
03.04.2013 00:00;6974
04.04.2013 00:00;5972
05.04.2013 00:00;5136
06.04.2013 00:00;5857
07.04.2013 00:00;5422
08.04.2013 00:00;6554
09.04.2013 00:00;5243
10.04.2013 00:00;4442
11.04.2013 00:00;4263
12.04.2013 00:00;3794
13.04.2013 00:00;2667
14.04.2013 00:00;3422
15.04.2013 00:00;4174
16.04.2013 00:00;3972
17.04.2013 00:00;4122
18.04.2013 00:00;3507
19.04.2013 00:00;3209
20.04.2013 00:00;2364
21.04.2013 00:00;2667
22.04.2013 00:00;3462
23.04.2013 00:00;3799
24.04.2013 00:00;3452
25.04.2013 00:00;3496
26.04.2013 00:00;3530
27.04.2013 00:00;2332
28.04.2013 00:00;2600
29.04.2013 00:00;3891
30.04.2013 00:00;2980
01.05.2013 00:00;2974
02.05.2013 00:00;3130
03.05.2013 00:00;2952
04.05.2013 00:00;2053
05.05.2013 00:00;2267
06.05.2013 00:00;3361
07.05.2013 00:00;3258
08.05.2013 00:00;3523
09.05.2013 00:00;3342
10.05.2013 00:00;3006
11.05.2013 00:00;1983
12.05.2013 00:00;2398
13.05.2013 00:00;3408
14.05.2013 00:00;3688
15.05.2013 00:00;4089
16.05.2013 00:00;3475
17.05.2013 00:00;2935
18.05.2013 00:00;2045
19.05.2013 00:00;2012
20.05.2013 00:00;3147
21.05.2013 00:00;3626
22.05.2013 00:00;3359
23.05.2013 00:00;3206
24.05.2013 00:00;3338
25.05.2013 00:00;1911
26.05.2013 00:00;2084
27.05.2013 00:00;2725
28.05.2013 00:00;3301
29.05.2013 00:00;3338
30.05.2013 00:00;3051
31.05.2013 00:00;2707
01.06.2013 00:00;2025
02.06.2013 00:00;2003
03.06.2013 00:00;3039
04.06.2013 00:00;3082
05.06.2013 00:00;3198
06.06.2013 00:00;3561
07.06.2013 00:00;2747
08.06.2013 00:00;1909
09.06.2013 00:00;1956
10.06.2013 00:00;3074
11.06.2013 00:00;3067
12.06.2013 00:00;2789
13.06.2013 00:00;2734
14.06.2013 00:00;2751
15.06.2013 00:00;2553
16.06.2013 00:00;1938
17.06.2013 00:00;2908
18.06.2013 00:00;2673
19.06.2013 00:00;2875
20.06.2013 00:00;2807
21.06.2013 00:00;2826
